retweetContacts,commentContacts,quoteContacts,otherContacts,sumContacts
6,0,0,0,6
14,0,0,0,14
2,0,0,0,2
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
1,0,0,0,1
20,0,0,0,20
6,0,0,0,6
4,0,0,0,4
1,0,0,0,1
3,0,0,0,3
43,0,0,0,43
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
29,50,0,0,79
9,0,0,0,9
2,0,0,0,2
34,0,0,0,34
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
5,0,0,0,5
3,0,0,0,3
5,5,0,0,10
3,0,0,0,3
1,0,0,0,1
4,0,0,0,4
7,0,0,0,7
2,0,0,0,2
1,0,0,0,1
34,0,0,0,34
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
47,0,0,0,47
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,2,2,0,5
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
6,0,0,0,6
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
4,1,0,0,5
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,3,1,0,7
1,0,0,0,1
11,11,4,0,26
1,0,0,0,1
27,1,0,0,28
18,1,0,0,19
1,0,0,0,1
20,0,0,0,20
1,0,0,0,1
98,0,0,0,98
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
3,0,0,0,3
6,1,0,0,7
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
20,0,0,0,20
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
4,1,0,0,5
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
3,0,0,0,3
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
27,0,0,0,27
2,0,0,0,2
68,2,2,0,72
1,0,0,0,1
126,2,1,0,129
1,0,0,0,1
5,0,0,0,5
1,3,0,0,4
1,0,0,0,1
22,0,0,0,22
4,0,0,0,4
26,7,0,0,33
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
40,0,0,0,40
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
4,0,0,0,4
3,0,0,0,3
1,0,0,0,1
29,22,0,0,51
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,2,0,0,6
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
3,0,0,0,3
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
11,3,0,0,14
3,0,0,0,3
8,0,0,0,8
11,6,0,0,17
7,3,0,0,10
14,0,0,0,14
1,0,0,0,1
18,0,0,0,18
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
33,0,0,0,33
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
3,0,0,0,3
2,0,0,0,2
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
2,0,0,0,2
3,3,2,0,8
59,12,0,0,71
4,0,0,0,4
1,0,0,0,1
19,0,0,0,19
27,0,0,0,27
3,0,0,0,3
19,0,0,0,19
1,0,0,0,1
42,5,1,0,48
3,0,0,0,3
10,12,0,0,22
2,3,0,0,5
1,0,0,0,1
4,0,0,0,4
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
2,67,2,0,71
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
9,0,0,0,9
91,1,1,0,93
16,0,1,0,17
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
3,1,1,0,5
4,0,0,0,4
1,0,0,0,1
24,0,0,0,24
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
19,5,6,0,30
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
7,0,0,0,7
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
2,0,0,0,2
22,0,0,0,22
1,0,0,0,1
1,0,0,0,1
8,0,0,0,8
2,0,0,0,2
3,0,0,0,3
15,0,0,0,15
2,0,0,0,2
3,3,0,0,6
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
18,1,1,0,20
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
88,25,0,0,113
6,0,0,0,6
3,0,0,0,3
2,0,1,0,3
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
12,0,0,0,12
3,0,0,0,3
4,9,0,0,13
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
4,0,0,0,4
16,3,0,0,19
1,0,0,0,1
5,0,1,0,6
1,0,0,0,1
5,0,0,0,5
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
35,3,0,0,38
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
418,5,2,0,425
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
10,1,0,0,11
5,0,0,0,5
1,0,0,0,1
92,5,0,0,97
3,0,0,0,3
1,0,0,0,1
4,0,0,0,4
2,0,0,0,2
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
29,75,1,0,105
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,11,0,0,13
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
5,0,0,0,5
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
10,1,0,0,11
1,0,0,0,1
11,0,0,0,11
2,0,0,0,2
2,0,0,0,2
2,0,0,0,2
10,0,0,0,10
19,9,0,0,28
3,0,0,0,3
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
18,0,1,0,19
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
8,1,0,0,9
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
6,0,0,0,6
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
33,0,0,0,33
1,0,0,0,1
2,0,0,0,2
7,0,0,0,7
1,0,0,0,1
3,0,1,0,4
1,0,0,0,1
5,0,0,0,5
1,0,0,0,1
5,0,0,0,5
1,0,0,0,1
5,0,0,0,5
23,0,0,0,23
1,0,0,0,1
45,6,0,0,51
1,0,0,0,1
12,1,0,0,13
1,0,0,0,1
4,0,0,0,4
2,0,0,0,2
3,0,0,0,3
7,2,0,0,9
1,0,0,0,1
13,10,0,0,23
3,5,0,0,8
1,0,0,0,1
1,0,0,0,1
4,5,0,0,9
3,0,0,0,3
3,0,0,0,3
2,0,0,0,2
5,0,0,0,5
1,0,0,0,1
2,0,0,0,2
2,30,0,0,32
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
36,2,0,0,38
1,2,0,0,3
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
13,1,0,0,14
1,0,0,0,1
4,0,0,0,4
8,0,0,0,8
2,0,0,0,2
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
10,0,0,0,10
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
2,0,0,0,2
2,4,0,0,6
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
29,4,0,0,33
1,0,0,0,1
2,0,0,0,2
10,0,0,0,10
1,0,0,0,1
14,9,0,0,23
2,0,0,0,2
2,0,0,0,2
2,0,0,0,2
23,0,0,0,23
1,0,0,0,1
8,0,1,0,9
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
55,24,6,0,85
11,0,0,0,11
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
6,0,0,0,6
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
4,0,0,0,4
1,1,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
10,0,0,0,10
3,14,0,0,17
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
15,0,0,0,15
1,0,0,0,1
1,0,0,0,1
7,4,0,0,11
4,0,0,0,4
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
15,3,5,0,23
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,1,0,0,3
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
4,1,0,0,5
1,46,0,0,47
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
4,0,0,0,4
1,0,0,0,1
5,0,0,0,5
4,0,0,0,4
6,8,1,0,15
3,0,0,0,3
24,12,1,0,37
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
15,1,0,0,16
8,0,0,0,8
1,0,0,0,1
1,0,0,0,1
6,1,1,0,8
29,0,0,0,29
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
4,0,0,0,4
17,0,0,0,17
1,0,0,0,1
8,0,0,0,8
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
53,0,0,0,53
4,0,0,0,4
1,3,0,0,4
3,0,0,0,3
3,0,0,0,3
17,10,0,0,27
1,0,0,0,1
33,3,0,0,36
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
14,0,0,0,14
1,0,0,0,1
4,0,0,0,4
2,0,0,0,2
19,0,0,0,19
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
26,1,1,0,28
1,0,0,0,1
114,1,0,0,115
1,0,0,0,1
1,0,0,0,1
6,0,0,0,6
1,0,0,0,1
1,0,0,0,1
35,0,0,0,35
11,0,0,0,11
3,0,0,0,3
2,0,0,0,2
90,1,0,0,91
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
9,3,1,0,13
3,0,0,0,3
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,2
7,0,0,0,7
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
10,0,0,0,10
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
2,0,0,0,2
1,0,0,0,1
5,0,0,0,5
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
69,1,1,0,71
1,0,0,0,1
14,0,0,0,14
4,0,0,0,4
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
12,2,6,0,20
2,0,0,0,2
3,0,0,0,3
1,0,0,0,1
9,0,0,0,9
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
5,0,0,0,5
22,0,0,0,22
4,0,0,0,4
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
6,0,0,0,6
6,0,0,0,6
1,0,0,0,1
2,0,0,0,2
11,0,0,0,11
1,0,0,0,1
1,0,0,0,1
17,1,0,0,18
1,0,0,0,1
3,0,0,0,3
9,1,0,0,10
2,0,0,0,2
11,9,0,0,20
11,3,0,0,14
2,0,0,0,2
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
11,0,0,0,11
11,0,0,0,11
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
5,0,0,0,5
1,2,0,0,3
1,0,0,0,1
1,2,0,0,3
2,0,0,0,2
3,10,0,0,13
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
4,6,0,0,10
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
27,9,4,0,40
2,0,0,0,2
1,0,0,0,1
8,0,0,0,8
5,20,0,0,25
2,0,0,0,2
1,0,0,0,1
10,0,0,0,10
1,0,0,0,1
1,0,0,0,1
7,0,0,0,7
1,0,0,0,1
2,0,0,0,2
12,1,0,0,13
3,0,0,0,3
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
6,0,0,0,6
1,0,0,0,1
7,1,0,0,8
1,0,0,0,1
1,0,0,0,1
22,2,1,0,25
8,5,0,0,13
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
11,0,1,0,12
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
9,1,0,0,10
2,0,0,0,2
1,2,0,0,3
4,0,0,0,4
1,0,0,0,1
2,2,0,0,4
1,0,0,0,1
1,0,0,0,1
1,1,0,0,2
2,0,0,0,2
11,0,0,0,11
1,0,0,0,1
1,0,0,0,1
25,0,0,0,25
3,2,0,0,5
1,0,0,0,1
10,0,0,0,10
2,0,0,0,2
25,1,0,0,26
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
66,1,1,0,68
1,0,0,0,1
6,0,0,0,6
1,0,0,0,1
10,0,0,0,10
1,6,1,0,8
1,0,0,0,1
3,0,0,0,3
2,0,0,0,2
1,0,0,0,1
3,0,0,0,3
12,0,0,0,12
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
17,16,0,0,33
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
3,0,0,0,3
10,0,0,0,10
1,0,0,0,1
1,0,0,0,1
7,1,0,0,8
1,0,0,0,1
2,171,0,0,173
1,0,0,0,1
7,0,0,0,7
1,1,0,0,2
93,0,0,0,93
1,4,0,0,5
14,0,0,0,14
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
13,0,0,0,13
6,0,0,0,6
15,0,0,0,15
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
26,0,0,0,26
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
13,3,0,0,16
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,2,0,0,3
4,6,0,0,10
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
8,0,0,0,8
1,0,0,0,1
1,0,0,0,1
5,33,0,0,38
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
3,0,0,0,3
1,0,0,0,1
7,1,0,0,8
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
7,1,0,0,8
1,0,0,0,1
1,0,0,0,1
16,0,0,0,16
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
47,0,0,0,47
1,0,0,0,1
3,0,0,0,3
4,0,0,0,4
1,0,0,0,1
27,0,1,0,28
1,0,0,0,1
35,3971,40,0,4046
5,0,0,0,5
2,0,0,0,2
5,0,0,0,5
1,0,0,0,1
8,43,0,0,51
1,1,0,0,2
8,1,0,0,9
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
5,1,0,0,6
38,2,0,0,40
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
2,0,0,0,2
1,0,0,0,1
43,2,0,0,45
1,0,0,0,1
1,5,0,0,6
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
5,0,0,0,5
1,2,0,0,3
8,7,8,0,23
2,0,2,0,4
108,0,0,0,108
1,2,0,0,3
4,0,0,0,4
1,0,0,0,1
19,0,0,0,19
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
21,1,1,0,23
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
5,6,0,0,11
1,0,0,0,1
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
3,0,0,0,3
2,3,0,0,5
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
56,3,0,0,59
2,0,0,0,2
4,3,0,0,7
6,0,0,0,6
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
18,0,0,0,18
2,0,0,0,2
1,0,0,0,1
28,0,0,0,28
2,0,0,0,2
2,0,0,0,2
3,0,0,0,3
1,0,0,0,1
60,1,1,0,62
1,0,0,0,1
7,0,1,0,8
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
4,7,2,0,13
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,0,1,0,4
7,0,0,0,7
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
6,0,0,0,6
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
1,8,0,0,9
1,0,0,0,1
7,0,0,0,7
1,0,0,0,1
86,1,0,0,87
1,0,0,0,1
38,2,0,0,40
1,0,0,0,1
2,0,0,0,2
6,0,1,0,7
9,0,0,0,9
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
2,0,0,0,2
1,0,0,0,1
6,0,0,0,6
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
53,1,0,0,54
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
2,2,0,0,4
3,0,0,0,3
2,0,0,0,2
1,0,0,0,1
3,0,0,0,3
7,0,0,0,7
5,0,0,0,5
9,0,0,0,9
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
2,0,0,0,2
11,0,0,0,11
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
16,0,0,0,16
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
14,0,0,0,14
1,0,0,0,1
3,45,0,0,48
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
6,0,0,0,6
1,0,0,0,1
1,0,0,0,1
10,0,0,0,10
1,0,0,0,1
6,1,0,0,7
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
7,0,0,0,7
18,0,0,0,18
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
9,0,0,0,9
1,0,0,0,1
66,2,1,0,69
1,0,0,0,1
1,0,0,0,1
9,0,0,0,9
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
24,0,0,0,24
2,0,0,0,2
1,0,0,0,1
4,0,0,0,4
8,0,0,0,8
5,0,0,0,5
6,0,0,0,6
2,0,0,0,2
37,2,0,0,39
6,1,0,0,7
21,1,0,0,22
18,0,0,0,18
1,0,0,0,1
2,0,0,0,2
7,2,2,0,11
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
4,0,0,0,4
44,0,0,0,44
5,0,0,0,5
2,0,0,0,2
2,0,0,0,2
7,0,1,0,8
1,0,0,0,1
4,0,0,0,4
30,1,0,0,31
1,0,0,0,1
1,0,0,0,1
1,2,0,0,3
12,3,3,0,18
1,0,0,0,1
1,0,0,0,1
17,0,0,0,17
13,10,1,0,24
43,0,0,0,43
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
6,0,0,0,6
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
2,0,0,0,2
7,0,0,0,7
1,0,0,0,1
1,0,0,0,1
4,1,0,0,5
18,0,0,0,18
3,0,0,0,3
7,0,0,0,7
1,0,0,0,1
8,0,0,0,8
2,0,0,0,2
6,0,0,0,6
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
6,2,0,0,8
2,0,0,0,2
16,0,0,0,16
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
48,0,0,0,48
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
4,0,0,0,4
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
21,0,0,0,21
9,31,5,0,45
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
49,0,0,0,49
1,0,0,0,1
2,0,0,0,2
86,9,2,0,97
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
9,0,0,0,9
2,0,0,0,2
1,0,0,0,1
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
61,0,0,0,61
1,0,0,0,1
37,0,0,0,37
18,5,0,0,23
6,0,0,0,6
1,0,2,0,3
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
8,0,0,0,8
1,0,0,0,1
5,0,0,0,5
2,0,0,0,2
12,0,0,0,12
1,0,0,0,1
2,2,0,0,4
2,0,0,0,2
15,0,0,0,15
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
13,0,0,0,13
4,0,0,0,4
1,0,0,0,1
23,4,1,0,28
1,0,0,0,1
27,14,1,0,42
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
5,0,0,0,5
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
2,0,0,0,2
1,0,0,0,1
31,0,0,0,31
1,0,0,0,1
1,0,0,0,1
1,2,0,0,3
2,0,1,0,3
1,0,0,0,1
3,0,0,0,3
3,0,0,0,3
20,4,2,0,26
1,0,0,0,1
18,0,0,0,18
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
33,0,0,0,33
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
4,0,0,0,4
6,1,0,0,7
3,0,0,0,3
2,0,0,0,2
4,0,0,0,4
2,0,0,0,2
5,0,0,0,5
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
2,0,0,0,2
1,0,0,0,1
26,3,0,0,29
1,0,0,0,1
1,0,0,0,1
9,0,0,0,9
1,0,0,0,1
1,0,0,0,1
8,1,0,0,9
1,0,0,0,1
4,0,0,0,4
1,0,0,0,1
3,0,0,0,3
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
13,0,0,0,13
3,0,0,0,3
6,0,0,0,6
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
3,0,0,0,3
10,0,1,0,11
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
2,0,0,0,2
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
2,0,0,0,2
2,23,5,0,30
2,0,0,0,2
37,104,0,0,141
1,0,0,0,1
1,0,0,0,1
